494,The Civil Wars,Goodbye Girl,1LPdYksb2LhW4O9VmSPltR,10.0,2012.0,acoustic,0.56,0.235,11.0,-11.207,1.0,0.0281,0.643,0.0,0.0994,0.208,80.038,239492.0,4;;;
495,Ramshackle Glory,Introduction,5gHKYgKMiKfGhEsSONzej8,10.0,2012.0,acoustic,0.272,0.7,0.0,-10.424,1.0,0.0497,0.216,0.0,0.828,0.238,71.719,271093.0,4;;;
496,Tyler Ward,Ho Hey,3YbOccoztkmTTd4SqteNMb,20.0,2012.0,acoustic,0.457,0.45,0.0,-9.207,1.0,0.0322,0.368,9.04e-05,0.153,0.156,154.839,147484.0,4;;;
497,Dave Barnes,White Flag,0NSLR0NMQ9XhlFafhFCAM5,10.0,2012.0,acoustic,0.67,0.915,1.0,-5.111,1.0,0.0451,0.05,5.14e-06,0.34,0.881,104.975,204680.0,4;;;
498,Erin McCarley,Amber Waves,6JHHlemyLhmCKDkAE0yWWP,9.0,2012.0,acoustic,0.511,0.908,9.0,-5.965,0.0,0.0405,0.0193,4.32e-05,0.677,0.477,148.027,254680.0,4;;;
499,Benjamin Francis Leftwich,Break the Day Open,6dOtnixK6vXJEV4ufLvcpK,10.0,2012.0,acoustic,0.624,0.384,0.0,-12.409,0.0,0.028,0.896,0.00182,0.129,0.311,126.897,212480.0,4;;;
500,A Fine Frenzy,Winds Of Wander,1BgqsrK8WEMCfqqvXG0jGJ,9.0,2012.0,acoustic,0.359,0.278,10.0,-14.502,1.0,0.034,0.442,0.386,0.325,0.13,122.873,365712.0,3;;;
501,Scars On 45,Promises and Empty Words,2xp3Dv72K0AvDJrvTHkkXS,11.0,2012.0,acoustic,0.496,0.707,4.0,-5.578,1.0,0.026,0.425,0.0,0.1,0.444,95.055,199533.0,4;;;
502,Greg Laswell,Back To You,1uLsBstMorDSFhuBVkBC6n,11.0,2012.0,acoustic,0.323,0.278,5.0,-10.709,1.0,0.0301,0.779,0.0844,0.101,0.11,119.329,182613.0,5;;;
503,Matthew Mayfield,Track You Down,1Ufnc6i51IBap4SF6FMosO,13.0,2012.0,acoustic,0.333,0.505,7.0,-9.494,1.0,0.0374,0.32,0.0,0.155,0.319,94.533,211059.0,4;;;
504,Steve Petrunak,Morning Has Broken,2NA48alYil98ECWFXfZhUp,8.0,2012.0,acoustic,0.362,0.289,2.0,-13.776,1.0,0.0392,0.581,0.939,0.136,0.394,104.406,190613.0,3;;;
505,Ichiko Aoba,kiseki wa itsudemo - remastered,5jXc2okCvFScNfEQbsKNO8,14.0,2012.0,acoustic,0.426,0.0388,8.0,-17.818,1.0,0.0444,0.987,0.0021,0.0816,0.192,133.525,314865.0,3;;;
506,Moon Bandits,Community Love Song,6hzNofzayyRc1VnGHCzDaU,10.0,2012.0,acoustic,0.546,0.541,5.0,-6.657,1.0,0.0284,0.917,0.00216,0.103,0.628,102.417,119598.0,4;;;
507,Gabrielle Aplin,Romeo Must Die,4DHlfJVxV1vkxQt3SbmfxD,20.0,2012.0,acoustic,0.533,0.652,11.0,-8.87,0.0,0.0285,0.0299,0.00418,0.11,0.263,98.558,234258.0,4;;;
508,Get Dead,Lead Foot,5BOpiuKjeCzO8GNhQFIQfI,12.0,2012.0,acoustic,0.519,0.888,11.0,-4.457,1.0,0.0901,0.00342,2.31e-06,0.245,0.806,138.078,220613.0,4;;;
509,Steve Petrunak,Cat's in the Cradle,3KCJcWrBMZfveXwEqBV23z,12.0,2012.0,acoustic,0.368,0.227,2.0,-14.354,1.0,0.0437,0.278,0.824,0.138,0.208,126.616,219840.0,4;;;
510,Steve Petrunak,Do You Hear What I Hear,0MgVjMdwwWomsu37bImhHl,11.0,2012.0,acoustic,0.612,0.183,7.0,-14.334,1.0,0.043,0.978,0.879,0.106,0.188,82.695,208920.0,4;;;
511,Eric Bibb,Blowin' In The Wind,6F6Zl9oaUjTOXcctV129cy,11.0,2012.0,acoustic,0.61,0.19,8.0,-17.22,1.0,0.0418,0.892,0.022,0.11,0.38,90.106,285720.0,4;;;
512,David Ramirez,Dancing and Vodka,3F0KGeqkxQ7Y2ON80OFNcn,9.0,2012.0,acoustic,0.579,0.407,7.0,-9.268,1.0,0.0366,0.12,4.74e-05,0.154,0.287,121.717,191213.0,3;;;
513,David Ramirez,Kindness,65TTeV2W0tW7YbcshLQXDl,10.0,2012.0,acoustic,0.543,0.016,4.0,-20.561,1.0,0.0388,0.877,0.000132,0.118,0.3,131.556,215533.0,4;;;
514,Jason Reeves,Back With Me,1TK8xu9soRb6ZeXwuiZqWY,19.0,2012.0,acoustic,0.433,0.2,3.0,-16.514,1.0,0.0347,0.946,8.3e-05,0.11,0.142,139.679,200387.0,4;;;
515,Tyrone Wells,You and Me On Top of the World,7tn0RdqZ9cLscbwfKLHNI4,14.0,2012.0,acoustic,0.525,0.784,0.0,-4.602,0.0,0.283,0.228,0.0,0.0921,0.607,169.815,222338.0,4;;;
516,Charley Patton,Fixin' to Die Blues,568epmyR5fbutBWJu1U3eu,10.0,2012.0,acoustic,0.599,0.276,11.0,-12.404,1.0,0.0408,0.872,0.598,0.274,0.602,109.43,168213.0,4;;;
517,Drew Holcomb & The Neighbors,Nashville,1mwFE8s3rNH3CYItLl2SCv,10.0,2012.0,acoustic,0.64,0.411,7.0,-12.063,1.0,0.035,0.683,0.000781,0.111,0.132,98.427,245767.0,4;;;
518,Drew Holcomb & The Neighbors,Long Ride Home,4dZpV9tQLaQoa1fVrGCYdV,10.0,2012.0,acoustic,0.599,0.396,2.0,-9.251,1.0,0.0382,0.62,0.0,0.0964,0.317,80.014,232325.0,4;;;
519,Tyler Ward,Skyscraper - Acoustic,2onor8aIi5uJjVFcX8Gjlg,20.0,2012.0,acoustic,0.621,0.208,2.0,-8.834,1.0,0.034,0.77,0.0,0.256,0.236,104.037,208015.0,4;;;
520,Kris Allen,Blindfolded,5wS3YkqWYfNMkIsIF5FvkM,13.0,2012.0,acoustic,0.455,0.765,0.0,-5.599,1.0,0.0559,0.0193,0.0,0.208,0.331,87.494,189093.0,4;;;
521,Kris Allen,Turn The Pages,2zzK7CLXHiorj6DLLTjELq,13.0,2012.0,acoustic,0.553,0.75,9.0,-5.23,1.0,0.0421,0.0481,0.0,0.0817,0.759,95.984,181000.0,4;;;
522,Tyler Ward,Set Fire To The Rain - Acoustic,4p2xmM5OT1AatFFGN5ICGX,16.0,2012.0,acoustic,0.499,0.283,7.0,-9.743,1.0,0.0345,0.381,0.0,0.3,0.4,107.931,217349.0,4;;;
523,Mindy Smith,Little Lies,69VCXrG8GI8ZPSmY4YEXhj,11.0,2012.0,acoustic,0.684,0.727,6.0,-8.069,0.0,0.0331,0.538,0.000574,0.1,0.554,127.001,258693.0,4;;;
524,Matthew Perryman Jones,Stones FromThe Riverbed,52ry0zLAveUd7ZcJ1d481d,13.0,2012.0,acoustic,0.407,0.427,0.0,-10.381,1.0,0.0348,0.211,0.0113,0.0805,0.109,174.152,307453.0,4;;;
525,Frank Turner,Nashville Tennessee,6t3emphal4nKRj67Oj0inN,11.0,2012.0,acoustic,0.533,0.552,9.0,-7.309,1.0,0.0263,0.0795,0.0,0.358,0.555,146.002,222360.0,4;;;
526,Frank Turner,Father's Day,7xy4ZZz7sC0MtfPpsWrgi0,12.0,2012.0,acoustic,0.523,0.656,5.0,-6.431,1.0,0.0267,0.00431,2.05e-05,0.125,0.361,142.109,290093.0,4;;;
527,Amos Lee,The Darkness,2NCOBqKfBhJSHvyXF9vaxF,12.0,2012.0,acoustic,0.347,0.403,5.0,-8.341,1.0,0.0278,0.532,0.0464,0.14,0.302,139.377,280174.0,4;;;
528,Iron & Wine,The Long Black Veil,1MGuRzh3YHYpKWvvrGKc28,11.0,2012.0,acoustic,0.331,0.313,9.0,-10.488,1.0,0.0302,0.72,0.0,0.738,0.269,145.514,172973.0,4;;;
529,Bo Carter,Warm My Weiner,5e1f4pqz0k3XVN89Mr8KPZ,11.0,2012.0,acoustic,0.675,0.301,7.0,-13.441,1.0,0.0516,0.975,0.000373,0.0389,0.732,114.192,176956.0,4;;;
530,Scars On 45,Beauty's Running Wild,0qGkTvWC3qWjhUInmLZ9SN,14.0,2012.0,acoustic,0.329,0.696,7.0,-5.883,1.0,0.0283,0.00901,7.56e-06,0.0992,0.413,169.721,230520.0,4;;;
531,A Fine Frenzy,The Sighting,3yqwNJwlpS5QJhqknGrUMu,8.0,2012.0,acoustic,0.525,0.111,7.0,-20.205,0.0,0.0327,0.778,0.00125,0.115,0.17,94.992,299770.0,4;;;
532,John Frusciante,Guitar,6oU0biZvOkG3eHWzNSVUOj,10.0,2012.0,acoustic,0.49,0.938,1.0,-6.922,0.0,0.0751,0.352,0.546,0.248,0.208,146.946,137680.0,4;;;
533,John Frusciante,Sum,32fr1AA1Xofk9e8bi6FeUU,10.0,2012.0,acoustic,0.494,0.812,7.0,-7.611,0.0,0.0962,0.564,0.0129,0.141,0.184,131.959,258236.0,4;;;
534,Elenowen,Bittersweet,2YHWxtq49S6SfWbQqVuDol,12.0,2012.0,acoustic,0.503,0.156,10.0,-15.915,1.0,0.0304,0.926,9.88e-05,0.118,0.266,72.927,235625.0,4;;;
535,Corey Gray,Two Is Better Than One,6pzDUCfRZbkj5Iu9if8AzM,26.0,2012.0,acoustic,0.512,0.436,0.0,-9.433,1.0,0.0297,0.0106,0.0,0.103,0.237,140.985,208452.0,4;;;
536,Get Dead,Hang On,2rm1HMUoF1HsNZENAQeQ4l,12.0,2012.0,acoustic,0.467,0.474,8.0,-8.81,0.0,0.0289,0.0244,8.19e-05,0.129,0.363,151.767,144307.0,4;;;
537,Jon McLaughlin,Without You Now,2TbFg1ypxfQwtuH4G1nKwo,12.0,2012.0,acoustic,0.502,0.766,2.0,-4.554,1.0,0.0304,0.00167,0.0,0.122,0.376,146.962,250107.0,4;;;
538,Hana Sekitori,むすめ,4aWUc1lqVbHJZe2tZq4raK,23.0,2012.0,acoustic,0.685,0.273,9.0,-7.128,1.0,0.029,0.856,3.85e-05,0.0971,0.296,139.955,280093.0,4;;;
539,Brett Dennen,When That Evening Sun Goes Down,2Xe9EKlIJBEamKMKZg0yVr,11.0,2012.0,acoustic,0.61,0.747,9.0,-7.138,1.0,0.0336,0.152,0.0,0.295,0.929,79.964,183805.0,4;;;
540,Get Dead,Rattle Snake,1TVCtyFWkZz6gMTCHmIxMA,11.0,2012.0,acoustic,0.485,0.596,8.0,-5.848,0.0,0.0284,0.0429,0.0,0.113,0.347,95.979,154187.0,4;;;
541,Jon McLaughlin,You Never Know,6EHj46GP5XwP6FEVq4Yujq,11.0,2012.0,acoustic,0.599,0.669,8.0,-5.266,1.0,0.0279,0.0538,0.0,0.0799,0.268,112.034,270493.0,4;;;
542,Jon McLaughlin,Maybe It's Over,6f0cRoyzUsQLvTQQy0cgXk,11.0,2012.0,acoustic,0.378,0.648,11.0,-5.583,1.0,0.0333,0.0599,0.0,0.0829,0.337,182.089,255200.0,4;;;
543,Rachael Yamagata,It'll Do,6TOeNaqVyFR8lNHFxpjWUn,14.0,2012.0,acoustic,0.422,0.197,0.0,-11.857,1.0,0.0332,0.923,0.00872,0.0861,0.087,131.786,262824.0,4;;;
544,Tyrone Wells,Simple Life,0elo5mDy2XiZG6xqkyIr90,14.0,2012.0,acoustic,0.456,0.503,0.0,-7.789,1.0,0.0306,0.215,0.0,0.117,0.265,175.883,199048.0,4;;;
545,Roberto Diana,S'astore,6JCxnrAzCckV13nR2ULIR0,11.0,2012.0,acoustic,0.259,0.332,2.0,-13.293,1.0,0.0483,0.926,0.94,0.158,0.205,93.097,249747.0,4;;;
546,Kaki King,Holding the Severed Self,6Ays5DJN4m6k8nSN3xzEBv,10.0,2012.0,acoustic,0.381,0.522,9.0,-15.326,0.0,0.0314,0.476,0.803,0.0862,0.733,163.984,200508.0,4;;;
547,Kris Allen,Loves Me Not (feat. Meiko),0Iu6ox3OVurUJijJOTziRk,13.0,2012.0,acoustic,0.585,0.695,4.0,-5.368,1.0,0.0273,0.302,0.0,0.131,0.549,93.968,213787.0,4;;;
548,Ducking Punches,Burnt Matches,1wKzIi8lJHiSs3KV1pDS42,16.0,2012.0,acoustic,0.605,0.518,6.0,-8.459,1.0,0.0377,0.197,0.000633,0.178,0.395,151.882,176094.0,4;;;
549,Madi Diaz,Let's Go,3rtYsUYAdvhuSMGM2W2zfP,10.0,2012.0,acoustic,0.601,0.602,2.0,-7.241,1.0,0.0262,0.565,0.0138,0.0716,0.56,137.551,272827.0,4;;;
550,Tyler Ward,Somebody That I Used To Know - Acoustic,46w18VV5zVo45ZViyHvfLl,21.0,2012.0,acoustic,0.542,0.3,1.0,-8.116,0.0,0.051,0.208,0.0,0.102,0.25,125.86,185714.0,4;;;
551,Sungha Jung,Change the World,5putTwuVbsIY6ZQR4XAaZA,14.0,2012.0,acoustic,0.428,0.456,2.0,-9.537,1.0,0.0311,0.655,0.948,0.105,0.32,109.779,325787.0,4;;;
552,Tim Barry,Shed Song,4PG1vUqgjRpqbngvNGfbVP,8.0,2012.0,acoustic,0.496,0.453,7.0,-3.414,1.0,0.0291,0.666,0.0,0.121,0.17,120.392,242333.0,4;;;
553,Kate Havnevik,Halo,5ywk0QBKCIJN6DznjhB9AB,14.0,2012.0,acoustic,0.504,0.724,8.0,-7.52,1.0,0.0307,0.033,9.92e-06,0.115,0.481,155.933,223187.0,4;;;
554,Matthew Perryman Jones,Sleeping With a Stranger,13JYzvQxDBLbcYQWjCq0Ti,14.0,2012.0,acoustic,0.565,0.428,5.0,-9.706,1.0,0.0258,0.432,0.00218,0.0771,0.255,133.991,241227.0,4;;;
555,Madi Diaz,Gimme a Kiss,6MmqthRbvwnH2ZfrLIzbcC,9.0,2012.0,acoustic,0.789,0.681,0.0,-6.713,1.0,0.0296,0.0819,0.00324,0.16,0.72,123.001,208307.0,4;;;
556,Humming House,Gypsy Django,3hlem5MYelZA2opnwKQbvH,10.0,2012.0,acoustic,0.626,0.578,0.0,-8.907,1.0,0.0689,0.546,0.0,0.0957,0.731,95.056,170640.0,4;;;
557,Dave Barnes,One Of Us,3FeLzqJ2eCNb9wMQNbhGfY,8.0,2012.0,acoustic,0.593,0.214,2.0,-14.453,1.0,0.0304,0.849,0.0,0.129,0.346,132.084,228213.0,4;;;
558,Ron Pope,City in Motion,7omLHN4ao6LAti4VExU1DQ,14.0,2012.0,acoustic,0.534,0.848,4.0,-3.855,1.0,0.0475,0.038,0.0,0.0776,0.39,118.005,258693.0,4;;;
559,Ron Pope,A Wedding in Connecticut,4w3Eh7yckenE7jkP1avyoh,12.0,2012.0,acoustic,0.577,0.468,3.0,-8.04,1.0,0.0294,0.353,1.55e-06,0.105,0.257,139.858,316373.0,4;;;
560,Scars On 45,Warning Sign,7nXUSbJuC6rm2kxB0fFVHQ,9.0,2012.0,acoustic,0.534,0.89,6.0,-5.084,0.0,0.0438,0.107,0.0,0.0597,0.494,138.072,242267.0,4;;;
561,Andy Salvanos,Contemplation,2TydJ3kQIOtlkGUZ38ePtz,9.0,2012.0,acoustic,0.245,0.0206,8.0,-23.145,0.0,0.047,0.916,0.932,0.0991,0.106,82.237,264947.0,4;;;
562,Harley Poe,Ouija (Witchboard Version),0vXHsKZpTTZekD72ZmpH9t,10.0,2012.0,acoustic,0.418,0.549,9.0,-7.353,0.0,0.0733,0.324,0.0,0.161,0.364,73.022,231120.0,4;;;
563,Corey Gray,Lego House,0OSox3UmWel3WzSfN4JTnA,16.0,2012.0,acoustic,0.608,0.449,5.0,-6.365,1.0,0.04,0.672,0.0,0.0996,0.281,75.921,205364.0,1;;;
564,David Ramirez,Friends and Family,6Hh6MxRyHerzmUqswJNhFU,9.0,2012.0,acoustic,0.362,0.276,7.0,-11.366,1.0,0.0403,0.22,7.15e-05,0.112,0.0781,133.085,245680.0,4;;;
565,Kina Grannis,In Your Arms - Radio Edit,23XWMSPwf3hNKkeNP6XH64,13.0,2012.0,acoustic,0.635,0.398,2.0,-10.328,0.0,0.0343,0.51,1.48e-06,0.109,0.49,129.999,184960.0,4;;;
566,Steve Petrunak,If You Could Read My Mind,2t53nbStwJz4P1zgrfltLi,11.0,2012.0,acoustic,0.573,0.258,7.0,-16.667,1.0,0.0453,0.315,0.648,0.0896,0.309,116.047,252306.0,4;;;
567,Taj Mahal,Chainey Do,1YdPogTRPK3IMihlldjImj,12.0,2012.0,acoustic,0.715,0.878,5.0,-6.669,1.0,0.218,0.507,9.45e-05,0.0842,0.774,111.186,218573.0,4;;;
568,Drew Holcomb & The Neighbors,Merry Christmas Baby,7JRmrkCVRGrBAAMdHDJ4Lm,8.0,2012.0,acoustic,0.576,0.56,7.0,-7.187,0.0,0.0326,0.0512,0.00456,0.138,0.793,186.147,175133.0,4;;;
569,Drew Holcomb & The Neighbors,Who's Gonna Ride Your Wild Horses,0AlrUfdQAc4bipi0bLhPgs,9.0,2012.0,acoustic,0.476,0.272,2.0,-10.008,1.0,0.031,0.656,0.00296,0.0946,0.0712,119.981,264102.0,4;;;
570,Drew Holcomb & The Neighbors,Christmas for You and Me,2mRboutoJvTbYWkr4uDFPU,12.0,2012.0,acoustic,0.739,0.321,1.0,-11.239,1.0,0.0969,0.834,0.0,0.115,0.448,131.253,184773.0,4;;;
571,Joshua Hyslop,Have You Heard?,1YnZl6LlTLemEo2x9spCUF,14.0,2012.0,acoustic,0.637,0.369,9.0,-12.219,0.0,0.0358,0.249,1.09e-05,0.223,0.309,121.039,207360.0,3;;;
572,Meiko,I'm Not Sorry,4zSCEbL0gQxAaAqvU9FJo7,8.0,2012.0,acoustic,0.706,0.678,7.0,-4.83,1.0,0.028,0.284,3.85e-06,0.23,0.929,105.974,196360.0,4;;;
573,Jay Brannan,Beautifully,0xORSLe8xvzRYJx5ZgzTB7,10.0,2012.0,acoustic,0.641,0.636,1.0,-7.468,1.0,0.0257,0.039,0.000139,0.111,0.629,107.088,193973.0,4;;;
574,Jay Brannan,The Spanglish Song,6ZwRJNzsxyjBTN7llomUxh,9.0,2012.0,acoustic,0.548,0.387,7.0,-8.626,1.0,0.0288,0.523,0.0,0.169,0.636,106.067,237080.0,4;;;
575,Josh Ritter,Darlin',0qbwlCY74nkvPgOSb6df01,9.0,2012.0,acoustic,0.631,0.303,0.0,-13.009,1.0,0.0339,0.687,0.539,0.108,0.366,126.956,200652.0,4;;;
576,Augustana,Last Mistake,1ojeOJsfoD7bwtNyzJaLNo,7.0,2012.0,acoustic,0.361,0.843,9.0,-4.069,1.0,0.064,0.00289,0.0,0.0823,0.446,135.356,227853.0,4;;;
577,Tyler Ward,Someone Like You - Acoustic,1HmDkmK8oY0HrQVipZxRwt,14.0,2012.0,acoustic,0.487,0.258,8.0,-7.101,1.0,0.033,0.837,0.0,0.114,0.126,120.873,284420.0,4;;;
578,Denis Turbide,Day Into Night,2O7eHz0H8wMwIAirHVn1px,10.0,2012.0,acoustic,0.456,0.364,9.0,-14.857,1.0,0.0454,0.856,0.836,0.13,0.954,94.954,134906.0,4;;;
579,Tim Myers,Life's A Party,5H284ljre5mFNqC9P3tm1p,14.0,2012.0,acoustic,0.486,0.909,2.0,-4.362,1.0,0.301,0.000457,0.000151,0.106,0.239,196.066,216410.0,4;;;
580,Patty Griffin,Top Of The World,4TJprRJKZD9HQUrKZUinT4,10.0,2012.0,acoustic,0.557,0.262,4.0,-10.031,1.0,0.0281,0.734,4.01e-06,0.14,0.0752,96.829,299360.0,4;;;
581,Josh Garrels,Slip Away (Aaron Strumpel Remix),6ZYgYh8X61dIqKasPaI74L,9.0,2012.0,acoustic,0.203,0.714,6.0,-7.567,0.0,0.0641,0.167,0.207,0.301,0.208,84.202,296634.0,4;;;
582,Greg Laswell,I Might Drop By,4TXse8E2f450fdLAwaWW3c,10.0,2012.0,acoustic,0.272,0.715,7.0,-4.941,1.0,0.0319,0.175,0.0,0.321,0.38,169.871,210147.0,3;;;
583,Benjamin Francis Leftwich,Is That You on That Plane,0WMwkg5FbIWSiVC5T3I0HV,8.0,2012.0,acoustic,0.455,0.273,11.0,-10.304,1.0,0.0286,0.941,0.000332,0.0978,0.162,104.398,321680.0,4;;;
584,Will Hoge,Jesus Came to Tennessee,3EIFixcqPO9wALWJKZUK1O,8.0,2012.0,acoustic,0.435,0.827,9.0,-5.481,1.0,0.119,0.143,0.0,0.116,0.699,199.806,298929.0,4;;;
585,Eric Bibb,Tombouctou,0ledI9SlcYDBnRtU3mbmF3,10.0,2012.0,acoustic,0.546,0.39,6.0,-15.563,1.0,0.0797,0.78,0.0846,0.0942,0.696,150.012,243107.0,3;;;
586,Not Half Bad,Our Time,5JYr0Rzl8sULMRYuHJhmUx,8.0,2012.0,acoustic,0.551,0.97,4.0,-5.989,1.0,0.0628,0.00215,0.0,0.42,0.259,109.008,222520.0,4;;;
587,Jack Savoretti,Crazy Fool,2y2BYMHPrAzcxLl95XJtQ0,21.0,2012.0,acoustic,0.657,0.345,7.0,-13.081,1.0,0.0338,0.788,2.41e-05,0.135,0.504,96.049,209560.0,4;;;
"588,Joshua James,""Doctor, Oh Doctor"",4QkBBCCVgWikYZ8CBwRqet,10,2012,acoustic,0.326,0.47,3,-11.773,1,0.0844,0.752,0.0098,0.109,0.45,168.98,193600,4;;;",,,,,,,,,,,,,,,,,,,
589,Matthew Perryman Jones,Keep It On the Inside,52cl4vJHDBisO8w319UyIh,11.0,2012.0,acoustic,0.542,0.85,5.0,-7.582,1.0,0.0331,0.11,0.000146,0.136,0.297,113.97,208987.0,4;;;
590,Corporate Hearts,The Walking Winded,6PzogvB0x7DvgwV11CNUW8,8.0,2012.0,acoustic,0.352,0.608,7.0,-5.388,1.0,0.0395,0.522,0.0,0.671,0.0779,141.5,259265.0,4;;;
591,Mindy Smith,Jolene,3nYAC5YR8iCMPNabLNvx3Z,10.0,2012.0,acoustic,0.429,0.379,9.0,-9.498,0.0,0.0284,0.431,0.0,0.0948,0.182,86.968,258307.0,4;;;
592,Mozella,You Don't Love Anyone But Yourself,6w6Pyfs7lxjoIYOtPs2wGl,7.0,2012.0,acoustic,0.73,0.812,7.0,-5.337,0.0,0.0314,0.527,2.31e-06,0.205,0.867,116.961,232466.0,4;;;
593,Tim Barry,Wezeltown,6OXcvl3Z91zhODCkn3W0yh,8.0,2012.0,acoustic,0.682,0.691,7.0,-4.907,1.0,0.0715,0.335,0.0,0.366,0.432,100.074,210453.0,4;;;
594,Joshua James,Surrender,4GNvvkbJUu4hoEi4OquRie,12.0,2012.0,acoustic,0.533,0.603,8.0,-6.391,0.0,0.0246,0.667,0.517,0.169,0.601,77.559,211093.0,3;;;
595,Ron Pope,Tears of Blood,2ZlQL8UTG8Q55J7we1P6T0,14.0,2012.0,acoustic,0.525,0.888,4.0,-5.297,1.0,0.0429,0.00288,0.000136,0.411,0.355,100.043,208560.0,4;;;
596,Ron Pope,Sweet Redemption,2FGu4vSIFjbW47k8RC0jdy,11.0,2012.0,acoustic,0.387,0.887,10.0,-4.255,1.0,0.0423,0.00366,0.0323,0.0815,0.462,170.004,271360.0,4;;;
597,Charley Patton,Hobo Blues,6jhjSXHLh9OqiWtXwNTlpO,8.0,2012.0,acoustic,0.538,0.139,2.0,-15.687,1.0,0.045,0.99,0.269,0.12,0.74,101.42,181827.0,4;;;
598,Gen Hoshino,Moshimo,0hFTQDCIK3CVSivCzBuM8v,14.0,2012.0,acoustic,0.709,0.405,5.0,-10.285,1.0,0.0681,0.677,0.000236,0.109,0.607,76.223,207106.0,4;;;
"599,Matt Wertz,""Wake up, Wake Up"",6lqohU7iv0YuViiNYb8ZZH,10,2012,acoustic,0.469,0.882,8,-6.524,1,0.0982,0.0614,0.0,0.324,0.726,175.851,210720,4;;;",,,,,,,,,,,,,,,,,,,
600,John Frusciante,Uprane,3yzPtO2JjRsT4odTy1l9Ls,9.0,2012.0,acoustic,0.551,0.948,4.0,-2.895,0.0,0.0661,0.305,0.358,0.189,0.682,122.956,295260.0,4;;;
601,Matt Wertz,Christmas Just Ain't Christmas (Without You),7DVMBMOULGaxvHtx77zNAN,8.0,2012.0,acoustic,0.497,0.805,9.0,-7.712,1.0,0.0332,0.00123,1.25e-06,0.273,0.525,137.468,279280.0,4;;;
602,Corey Gray,The One That Got Away,3AdNRH7rqwrPCk8lDuFM7i,18.0,2012.0,acoustic,0.612,0.233,11.0,-10.88,1.0,0.0355,0.897,0.0,0.181,0.197,125.189,224512.0,4;;;
603,Steve Petrunak,Crockodile Rock,5a61abLG74jTFr7SMW7onB,11.0,2012.0,acoustic,0.509,0.665,7.0,-6.068,1.0,0.0338,0.75,0.925,0.205,0.373,150.286,191560.0,1;;;
604,Elenowen,Flying For The First Time,2PwrWofsUReGuTSIU3C6u6,9.0,2012.0,acoustic,0.5,0.482,0.0,-8.892,1.0,0.0282,0.48,3.65e-06,0.0924,0.386,156.084,247089.0,4;;;
605,Hannah Trigwell,Wide Awake,60fAmMjeax1v5wdUcJSSY7,16.0,2012.0,acoustic,0.563,0.365,4.0,-8.561,1.0,0.0297,0.824,0.0,0.138,0.474,80.019,176167.0,4;;;
606,Hannah Trigwell,I Will Wait,585rg0DJTRfKYFfj307jZz,15.0,2012.0,acoustic,0.347,0.254,5.0,-9.448,1.0,0.0324,0.861,0.0,0.392,0.136,120.005,202647.0,4;;;
607,Harley Poe,Lewis,6YCtJGZwPYqWukHrU3mcCz,10.0,2012.0,acoustic,0.474,0.511,2.0,-9.09,0.0,0.0449,0.798,1.6e-05,0.0689,0.228,83.469,275000.0,4;;;
608,Drew Holcomb & The Neighbors,Picture in a Frame,062Xxj5ekpCxe0z0ikxHTA,8.0,2012.0,acoustic,0.51,0.214,4.0,-8.704,1.0,0.0364,0.638,4.85e-06,0.0836,0.321,117.31,199535.0,4;;;
609,Drew Holcomb & The Neighbors,Please Forgive Me,55bqCYEhZTC6CtQsqM0eH2,8.0,2012.0,acoustic,0.556,0.339,7.0,-11.779,1.0,0.039,0.799,0.00153,0.066,0.278,124.387,251874.0,4;;;
610,Joshua Hyslop,What Have I Done?,6HeSVRHmSi80xJVWWOZTgi,14.0,2012.0,acoustic,0.541,0.36,1.0,-11.627,1.0,0.0291,0.262,0.0603,0.0722,0.185,161.913,232893.0,3;;;
611,Jenny & Tyler,Kingdom of Heaven,1mk0PNEsLPD9ovxoD092oB,7.0,2012.0,acoustic,0.517,0.388,8.0,-9.048,1.0,0.0413,0.401,0.0,0.0953,0.151,142.88,261973.0,3;;;
612,Tyrone Wells,This Love,2wXHJ48dlPfFuOnTJhML4d,9.0,2012.0,acoustic,0.623,0.657,0.0,-6.047,1.0,0.0426,0.29,0.0,0.129,0.604,152.031,206481.0,4;;;
"613,Aron Wright,""And Still, the Darkness Comes"",7afm9cAY0BWYqEK9W7poKT,12,2012,acoustic,0.393,0.473,2,-8.139,1,0.0271,0.794,0.042,0.0862,0.195,111.059,206154,4;;;",,,,,,,,,,,,,,,,,,,
614,CityCop,Bluebird,0MfbTJeXsqk6Am8EtEvlLt,8.0,2012.0,acoustic,0.593,0.287,2.0,-10.316,1.0,0.0532,0.433,1.31e-05,0.112,0.145,112.108,137280.0,4;;;
615,Moon Bandits,You and Me,6HyPHy5CZf1irYcEwc5EOX,7.0,2012.0,acoustic,0.581,0.785,5.0,-5.274,1.0,0.0304,0.764,0.15,0.201,0.585,120.961,120533.0,4;;;
616,W.C. Handy,Memphis Blues,2NQ9NwrT51eIzU66FC8U18,9.0,2012.0,acoustic,0.72,0.435,3.0,-11.259,1.0,0.0396,0.994,0.842,0.208,0.726,118.378,182587.0,4;;;
617,Rosie Thomas,Where Were You?,3jA9MMWeruf8LhTlpMyAZK,10.0,2012.0,acoustic,0.52,0.465,7.0,-12.328,1.0,0.0412,0.737,0.405,0.118,0.67,150.035,337532.0,4;;;
